Datetime,STOCK_AA,STOCK_ACM,STOCK_AMD,STOCK_FLR,STOCK_LMT,STOCK_MDU,STOCK_NVDA,STOCK_PLTR,STOCK_PWR,STOCK_QCOM,STOCK_RS,STOCK_RTX,CRYPTO_BTC,CRYPTO_ETH,CRYPTO_SOL
2020-01-02,-0.009108222360227458,0.043609424888868986,-0.014846137667663406,0.003299728016921133,0.005176455953831649,-0.00887767403201778,-0.014727806710244096,-0.013776220075813583,-0.03080727964312846,0.00300003416530803,-0.010047591763242991,-0.0030986758598601227,-0.019225814545913877,-0.004447974285858969,0.02244327311654093
2020-01-03,-0.0005084530426051614,0.01475397588837346,-0.004055370099893096,-0.02614406807786862,-0.011025162267841004,0.00887767403201778,-0.010140259867769785,-0.010317994493641791,0.0005423974097897855,-0.05065614877822977,0.01789501398570259,-0.002719240288752367,-0.04369399388022188,0.005525764489371809,0.023922432036279417
2020-01-04,-0.0007207513084157569,0.002149918239812365,0.0003532944746167388,0.003001315327428866,0.009478743954543845,-0.005909683725227932,-0.0009496914216891028,0.007029660474341171,-0.0012057273502916743,-0.012435929407939916,-0.0002875525701853121,0.007395838449379077,0.08861457823448049,0.028688335623431982,0.0025385556565895584
2020-01-05,-0.0007212711655739668,0.0021453060055280915,0.00035316970171006545,0.002992334381663131,0.009389740349839748,-0.005944815809320492,-0.0009505941929086603,0.006980589102375312,-0.0012071828838884358,-0.012592531281661934,-0.0002876352804497273,0.0073415413499056115,0.018987693696253416,0.05989971034543462,0.001646612151649407
2020-01-06,-0.0007217917731896506,0.002140713518204329,0.00035304501690625045,0.0029834070236103294,0.009302392662313252,-0.005980368101485833,-0.0009514986820970961,0.006932198080855656,-0.0012086419359231826,-0.012753127588983837,-0.0002877180383089595,0.007288035695916406,0.02521730402193434,0.06407943084047218,0.049985725977375495
2020-01-07,-0.0007648183929225283,-0.01799859133275028,0.009135692491795133,-0.014440007118412979,0.054015518972097,-0.0038634948250448886,0.008903579075232315,-0.0013734379304954913,0.05299253014051075,-0.002928668155626646,-0.013361776112045476,0.009939028289180918,-0.02980198984014315,0.04202263461149247,0.014165135394028638
2020-01-08,-0.024396176042355222,-0.023534290554843906,0.016305651807916988,-0.022348365885145327,-0.009350231749031046,0.005148016517401377,0.0001489646956427393,-0.004960054258250857,-0.014644341255130477,-0.04272965559346176,-0.0018608729577689331,-0.002168686909101325,-0.007704339692320872,-0.02408918980488295,0.06307231324876916
2020-01-09,-0.003272040089611572,-0.0024495807137352443,0.02933159330190005,-0.000386398768331464,0.018869947555917754,-0.014221312723075918,0.022970898851239596,0.01507910682711966,-0.031028107398874738,-0.04837847135931472,0.00677006298400773,0.006304419846003384,-0.005444380511768543,-0.027542848100540418,-0.008055987624413952
2020-01-10,0.0297064333980952,-0.016984496009383676,0.00483374555640026,0.01648178359723751,-0.01291205135330653,-0.005221943981152055,-0.00547386689559648,-0.0010890281501021448,-0.019640565874546212,-0.003371392358928915,0.014584604654762856,0.009707907847988473,-0.006953019286170203,0.0914183735460119,0.002132196969840905
2020-01-11,-0.00493282170506415,0.0029890424114178415,0.0007756662807878456,-0.001521780776845727,0.000293939658034148,0.003919012200735761,-0.0012204946958949137,0.007463227531087746,-0.00965775045727213,0.00596879641661463,0.003978205423231351,0.005465760052160817,0.01793630482294084,0.029566118686867426,-0.011443513926577609
2020-01-12,-0.00495727510915156,0.00298013465592728,0.0007750650889022381,-0.001524100123563965,0.0002938532828995477,0.0039037134804735807,-0.0012219861236619778,0.007407940133611568,-0.009751932931183482,0.005933381167841034,0.003962441994294075,0.005436047845437386,-0.009690299655918722,0.15110550620621144,0.03317747359107859
2020-01-13,-0.004981972166596016,0.002971279835383811,0.0007744648282219657,-0.001526426550909843,0.00029376695851457413,0.0038885337396923347,-0.0012234812008982132,0.007353465851522856,-0.00984797044708241,0.005898383706965937,0.003946802995977272,0.0054066569277093635,0.006695801089067643,0.01818314492338935,-0.025608953983405236
2020-01-14,-0.005309861598343346,-0.016284839773647697,-0.027071850820526322,0.012523882857642388,-0.017384922522746038,-0.006489315439749621,-0.00014691838709968152,-0.010444658421195463,-0.002271867694317642,0.013480320959899927,0.003966475306383721,0.011178377861378763,0.0038440243608164337,-0.05214922618819884,0.017403384358696705
2020-01-15,0.010077604667523943,-0.028204383978041925,-0.03415431220406173,-0.019421783364057532,0.0021601125335193316,-0.01178795575204239,-0.008262071194275578,-0.012052417543245042,-0.004464081118049634,-0.01657641556072953,-0.0010561893673015632,0.01293005353594534,0.028630433466062755,-0.028509819108816892,-0.0665312152542823
2020-01-16,-0.03839318574239936,0.0039556333287720236,0.039254629278706155,-0.016478031074339317,0.0015250719476638253,-0.01192857086527388,-0.013948683994604139,-0.01620691977115829,0.013238964048479573,-0.01955156215858267,-0.0012689015131766013,0.004184292773129705,-0.03379869336025543,0.11705373840851596,0.022499122909231062
2020-01-17,-0.03770436405979627,0.0035980506562900416,-0.0003392130290329476,0.005458103218721977,0.011572298467889652,-0.01207258123426902,0.012095115345281293,0.0009687911628937229,-0.01705394244747982,0.014471367739452567,-0.005038595612923302,-0.006595977207634718,0.05002500009872435,-0.0385169884098584,-0.058849255631995945
2020-01-18,4.623742920717433e-05,-0.0006843456212335397,-0.01171666230449464,-0.004871879459872108,-0.001204094064804373,0.003592280468335929,-0.0035436864124811507,0.00427911481854526,-0.013016341760756056,0.011638583612162634,-0.0014721665674635176,0.004224059587063955,0.05079041878608592,0.03684245544231857,0.004891181186779114
2020-01-19,4.623529140612703e-05,-0.000684814270899281,-0.011855571641802065,-0.004895730918180963,-0.0012055456553490274,0.0035794221662222014,-0.003556288798008289,0.0042608819875882276,-0.01318800378070506,0.01150468389267889,-0.0014743370375516207,0.004206291932990602,-0.008343352251495517,-0.03903472856068824,-0.007345772502647563
2020-01-20,4.623315380314352e-05,-0.0006852835628814447,-0.011997814274526952,-0.004919817067052801,-0.0012070007500355473,0.003566655586574541,-0.003568981139078886,0.0042428038737512,-0.013364254204301318,0.011373830145340769,-0.001476513917102018,0.004188673125145037,-0.0025797977984733933,-0.01765626788580299,-0.016665503574882834
2020-01-21,-0.016783610752821865,-0.021830388756396424,-0.025818223880908597,0.013325691994918287,0.034004941875164896,0.023747817850036324,-0.015267472130787496,0.040811068484057245,0.008907422314480051,-0.0276233920796507,0.0018675138154469195,0.0023814785235494185,0.008019708367609013,0.04870524580659996,0.020773544546360156
2020-01-22,-0.021383566025322764,0.012359805702163662,0.024763000427382664,0.0100717489004718,0.034299547595178836,0.005201572196073645,-0.0008381272158120012,-0.02079958403737603,-0.025952150178826905,-0.030196178809175578,0.0047862248356489445,-0.005034234522557135,-0.02039587141627841,0.10498025889832263,-0.015539561633907795
2020-01-23,-0.017882282138065086,-0.009211849272565686,0.013458212392815305,0.019466263536392248,0.005026783615206476,-0.0038986404156573506,-0.001372997927359343,0.038988990292784464,0.043726055579454304,-0.016395738923851155,0.021882022246511923,-0.008625725972585485,0.01877432431184367,0.006373888183414778,-0.006797020524741626
2020-01-24,-0.08348366081976444,0.030268862846831723,-0.021230729882755206,0.015379147824689632,0.04123757562049324,-0.013106347505300597,0.007982708600845712,0.03839340090472465,0.007617798759569361,-0.01466044901303487,-0.01143227547900949,-0.006001719990606169,-0.009385684312016807,0.02703296219742768,0.010890303342422136
2020-01-25,0.012623962709620962,-0.003110598328620817,-0.003968376694783338,-0.007160009419805657,-0.006599914347476421,-0.005291017634415418,0.0025461021859207733,0.00978143586966329,-0.00019214141667323048,0.0037652758283801546,0.0028659824241303866,0.0023930612676723584,0.014988991813980945,-0.02960746093595823,-0.012205145594272437
2020-01-26,0.01246658296713754,-0.003120304349967462,-0.003984187472329204,-0.007211645088758267,-0.006643762772944761,-0.005319161477600254,0.002539636009640134,0.009686685429220354,-0.00019217834209239726,0.00375115169096496,0.0028577920367913734,0.0023873481944551855,-0.035803538690883485,-0.05908210444505002,-0.019357891922052062
2020-01-27,0.012313078982836068,-0.0031300711324862007,-0.0040001247403731455,-0.00726403093043082,-0.006688197736623103,-0.0053476063265951446,0.0025332025936650737,0.009593753041725606,-0.00019221528170731972,0.003737133121361147,0.002849648328961507,0.0023816623344874444,0.00968652267668979,-0.019425303106689995,0.004906499791194285
